SMILES,P(Act)
COc1ccc2c(c1)CCCN(C)CCCc1ccccc1C2,7.628932138
Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,7.632985933
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.63638802
COc1cccc2c1Cc1ccccc1CCN(C)CC2,7.645891561
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,7.69572495
CCCCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,7.721246399
CN(C)C[C@@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.721246399
COc1ccc2c(c1)CCN(C)CCc1c([nH]c3ccccc13)C2,7.721246399
N=C(N)c1ccc(N)cc1,7.735182177
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,7.744727495
Cc1ncc2nccn2c1-c1ccc(Oc2nccc3[nH]ccc23)cc1,7.798602876
COc1cc2c(cc1O)C1Cc3ccc(OC)c(OC)c3CN1CC2,7.823908741
CN1CCCc2cc(O)ccc2Cc2ccccc2CC1,7.8569852
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,7.886056648
Cc1cc(Oc2nccc(C)c2C(F)(F)F)ccc1-c1c(C)n[nH]c(=O)c1C,7.91721463
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3I)c3ccc(Cl)cc32)CC1,7.920818754
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccnc3Cl)c3ccccc32)CC1,7.958607315
